id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
487LXH6NVepfdO9C52IWlP,Don't You Ever Leave,Mark Cook,0.6559999999999999,0.8390000000000001,9,-4.516,1,0.0589,0.259,2.410000000000001e-05,0.321,0.562,125.571,4.0
1iWsQky0h38f85O8ifbJtO,The First Bittersweet Pangs of Grief,Nimon,0.103,0.311,4,-17.565,1,0.0401,0.815,0.934,0.139,0.0367,75.531,4.0
71Wjj9XEYqpRXJkDzCJfqJ,Rites of Retaliation,Thanatos,0.305,0.969,7,-9.806,0,0.0942,0.0038399999999999,0.78,0.088,0.221,132.546,4.0
3X2OvuHjU8JiLXtqx7Yzz6,Liebe geht immer,Hannah,0.7959999999999999,0.851,7,-5.002,1,0.0334,0.0936,0.0,0.327,0.965,125.054,4.0
46A1UIZoSuQhIZwBWKOu8J,Kitty the Rose of Kilrea,The Irish Rovers,0.612,0.6659999999999999,4,-12.677,0,0.0484,0.662,0.00093,0.1159999999999999,0.87,117.502,4.0
4Y5cjp5w4OmZCxC0yNKc5Q,Siempre vestida de negro - 2017 Remaster,Loquillo Y Los Trogloditas,0.54,0.878,2,-4.855,1,0.0394,0.32,0.0,0.119,0.901,150.196,4.0
2C5YDhSJqLFCHrymIBzNSg,Say Something Loving,The xx,0.627,0.7240000000000001,0,-7.789,0,0.0305,0.296,6.35e-05,0.231,0.389,130.08100000000002,4.0
5kJZ65nilJX39yWWgLs4jy,Troll Farceur Metal,Pen of Chaos Et Le Naheulband,0.433,0.906,9,-5.511,0,0.0516,8.23e-05,0.00179,0.473,0.536,130.016,3.0
1rFrDZQsnRVFjcWdNJ6EtQ,Perfect World,Blackfield,0.444,0.503,9,-8.747,0,0.0289,0.076,0.000168,0.283,0.163,131.001,4.0
7hPQ9sRTLeXwKTDN3EGUhm,Bobby's Hash (feat. Bobby Conn),Cave,0.182,0.654,9,-8.571,1,0.0417,0.000377,0.902,0.272,0.612,171.06799999999996,4.0
6lXImHfae5CMENsuAZYlne,You Saw The Good In Me,Regina Belle,0.61,0.573,5,-8.172,1,0.0396,0.107,0.0,0.119,0.439,127.018,4.0
5hkCANupfsblhmaSwMjFyE,Sounds From the Hudson,"Frank H. Losey', 'Herman Bellstedt', 'Alexander Goedicke', 'Charles Schlueter', 'Deborah Dewolf Emerey",0.4629999999999999,0.0585,5,-17.658,1,0.0502,0.993,0.91,0.0926,0.177,105.21,1.0
3FZDmH71aGgtJI9d94lsJR,Knock Out,Thomas Mraz,0.428,0.588,8,-7.417999999999997,1,0.0388,0.0188,0.000106,0.0997,0.0778,143.937,4.0
3sDjJTm6LdXfRZusDLwTQm,Silencio,Maria Daniela Y Su Sonido Lasser,0.0,0.0,0,-60.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3OS3Rgxo0fHk606If8490F,Eisenhower to the West Side,Trey Gruber,0.484,0.552,4,-5.681,1,0.0345,0.0262,0.73,0.357,0.1989999999999999,78.964,4.0
68JnhTEMiirQY2bdY6jiiZ,Do You Feel Fine,Trey Gruber,0.67,0.523,9,-4.926,1,0.0302,0.00755,0.8590000000000001,0.122,0.7020000000000001,114.457,4.0
3Mj7yp28Uc1uSCUnAcGDEb,Momma's Way,Trey Gruber,0.652,0.302,0,-11.44,1,0.0307,0.17,0.0041,0.1159999999999999,0.3720000000000001,96.838,4.0
5VZoVvG98innLQXol1Xxkh,Atrapado - Dead Musician MCC Remix by Anthony Black,Komor Kommando,0.366,0.935,1,-7.324,1,0.0959,2.14e-05,0.305,0.0983,0.204,180.045,4.0
7HlOc7Qy6Iirisn0R3Zw2j,Que Se Mueva,Bang Data,0.6409999999999999,0.975,2,-2.0340000000000003,1,0.142,0.0338,4.96e-06,0.327,0.78,168.06900000000005,4.0
6OAXtvlLfqpGouoeP430HH,Monkey Dii Doo,Vasti Jackson,0.7929999999999999,0.735,5,-5.863,0,0.0343,0.0953,3.94e-05,0.261,0.883,90.969,4.0
2v9d6ymwAfihJlzJy4jD7k,Porque Nos Dijimos Adios,Grupo Yndio,0.718,0.624,2,-7.945,0,0.0718,0.203,0.000833,0.0924,0.964,151.875,4.0
6IN11wrgar8JMsfPzgZgHW,8 Pillars of Steel,Michael Angelo Batio,0.275,0.978,3,-5.443,0,0.0958,0.0105,0.45,0.0455,0.272,130.142,4.0
1dFJEJhwcKFpMRLulPKurU,I Cross My Heart,Steve Hall,0.5720000000000001,0.237,3,-17.964000000000006,1,0.0365,0.903,0.931,0.111,0.27,143.657,4.0
7HqVupAganjli5mgPCdQrH,Beauty and the Beast,"Destroyer', 'Mac McCaughan', 'William Tyler', 'Ken Vandermark', 'Flock of Dimes', 'Bradley Cook', 'Joe Westerlund",0.472,0.875,2,-7.0120000000000005,1,0.0447,0.0018,0.461,0.885,0.626,125.02,4.0
10M0nGOWVarUMSzOPXydPU,Malcolm IX,Prof. James Benson,0.31,0.575,0,-10.864,1,0.0546,0.103,0.503,0.296,0.401,140.877,4.0
3cfgMrW5YFysAsAgQzedxj,Destilado de Momia,Viernes de Hongos,0.359,0.867,4,-8.474,1,0.0671,0.00157,0.753,0.7809999999999999,0.632,164.618,4.0
7Dy2xgcu2ffb3ydsgP6Ii3,Starcaller,Le Lion,0.706,0.588,1,-8.533,1,0.402,0.0591,0.000328,0.0771,0.535,145.42700000000005,4.0
2VYqgye3Wf9ySE4qYM3iJn,Everyday,Weyes Blood,0.483,0.57,2,-7.245,1,0.0308,0.2689999999999999,4.429999999999999e-05,0.0938,0.423,112.975,4.0
1t060s3vMc0pDMiyBeWzW0,Forgive Me,Clara,0.51,0.6579999999999999,6,-6.8210000000000015,0,0.187,0.174,0.0,0.0916,0.377,94.667,4.0
2exfPukif6e5jPcGPYdahi,Knocked Down Loaded,Albert Castiglia,0.5760000000000001,0.79,9,-6.322,0,0.038,0.00112,0.000599,0.421,0.903,126.798,4.0
6pBI8YXVKzmfzFrW59chWf,Put Your Hands,Benny Blanko,0.8290000000000001,0.456,8,-13.466,1,0.0844,0.0102,0.4679999999999999,0.093,0.313,117.934,4.0
0q59xdWiRtipgevTyTJjzr,Humanity,Beto Vázquez Infinity,0.377,0.947,9,-4.537,0,0.0501,0.000401,0.0463,0.108,0.311,155.091,4.0
10Ry5hct8bjDdD80etXPB7,Gone Away,Pickin' On Series,0.598,0.626,6,-6.214,0,0.0294,0.126,0.0,0.225,0.615,117.965,4.0
3q721YLiYf8izZcOQIx0J7,At the Helm of the Executor,Hoth,0.374,0.899,10,-7.242000000000001,0,0.0639,0.0001149999999999,0.852,0.0848,0.5529999999999999,194.88,3.0
7hAAcSCxuU8VwYxdZh71SV,Power Of Shiva,Mad Professor / Mafia & Fluxy,0.531,0.374,1,-12.353,1,0.196,0.0289999999999999,0.527,0.0929,0.621,81.777,4.0
0xcxasYpqYAKN1PSKQzpLK,Room Games and Diamond Rain,Silver Jews,0.632,0.475,0,-12.469,1,0.0327,0.634,0.0168,0.121,0.24,103.683,4.0
1JUQzW9dIdX9oBoBX5NcgI,Elvira,Grupo Yndio,0.755,0.35,1,-14.73,1,0.0303,0.606,0.0,0.153,0.6970000000000001,130.751,4.0
39g5M3T90dYcSx8iHoONnk,Yellow River,Middle Of The Road,0.598,0.639,4,-9.523,1,0.0293,0.314,0.0,0.0738,0.971,132.784,4.0
2t8BSf6h81Za9ByHYWhF30,Lockdown,Sirius Beat,0.425,0.843,7,-2.069,1,0.0304,0.0958,0.00161,0.284,0.265,154.988,4.0
3zTxeOp8QHUgcE3pKC3Fqf,Now and Forever,Air Supply,0.53,0.258,5,-11.045,1,0.026,0.879,0.0,0.0556,0.2239999999999999,102.023,3.0
4CrdRW3rdxtFGVrmH90rVH,Sweet Vanilla,Rich Hope and his Evil Doers,0.455,0.7120000000000001,9,-6.365,1,0.0344,0.00428,0.0,0.136,0.281,120.345,4.0
38cYWP47mavCB5QFyx5kcU,Love the One You're With,Rob Paparozzi,0.6459999999999999,0.7559999999999999,5,-8.228,1,0.0313,0.42,0.769,0.0942,0.7509999999999999,102.754,4.0
3emK5ip189oZTPJVjRrZZU,"See Through Dreams (Take 2 W/ Paul and Sean - Rehearsal January, 1991",Death,0.352,0.953,2,-12.326,1,0.0869,0.723,0.889,0.133,0.1159999999999999,149.54399999999995,4.0
4h0lQ6EsT0IYUiS1ifcGSw,Suicide Machine - Drum & Bass Tracks,Death,0.401,0.675,1,-10.834,1,0.0671,0.059,0.96,0.195,0.56,105.558,4.0
4O1OsFd772hQkZEm09BfPY,Zu Viel Sosse,"Various Artists', 'Felix Krull', 'Kulturerbe Achim",0.85,0.634,10,-5.775,1,0.0616,0.162,0.0,0.188,0.478,146.99200000000005,4.0
6baJXd85TUE2xdtn5LCSAZ,Disengaged (Live),Downtown Roundabout,0.539,0.588,1,-10.667,0,0.0443,0.00261,1.76e-05,0.0816,0.569,116.42,4.0
6IetlrfSvzfsETcQmvE5nR,Dimensión Cero,Sekta Core,0.4320000000000001,0.925,10,-7.051,1,0.039,0.0112,0.000459,0.182,0.262,106.303,4.0
1SccyQeGE05N2ac1JF2MRW,Love Medicine,David R. Maracle,0.263,0.0633,10,-14.231,0,0.038,0.993,0.748,0.085,0.875,136.28,5.0
7igG7yutQUEROyU78kVh7H,Out Of Control,Waysted,0.305,0.897,5,-5.62,1,0.0518,0.0141,0.0,0.373,0.462,201.13,4.0
0MftIZ3b0efV9KCpyE9yrv,TKG - Remaster,Nyarons,0.597,0.83,9,-5.874,0,0.044,0.174,0.000541,0.1669999999999999,0.633,167.972,4.0
4A1e2MvVtURq4pdqGbfCTf,Danses exotiques: Samba lente,"Jean Françaix', 'Sabine Meyer",0.765,0.471,0,-13.218,1,0.0463,0.968,0.901,0.382,0.74,131.85299999999998,4.0
6xV5H4UDOOxTiIalqF5ReH,Carillon,"Thomas Wilson', 'Rory Macdonald', 'Royal Scottish National Orchestra",0.236,0.125,8,-16.311,1,0.0362,0.906,0.8590000000000001,0.0572,0.0353,105.009,4.0
6NNg30FoOsEdJkQhlecL8j,Stand Tall,Jason Ringenberg,0.45,0.6859999999999999,4,-7.711,0,0.0296,0.695,0.6609999999999999,0.115,0.462,133.67,4.0
6IAoshAV6PoYcLSceCOq02,Corridors,Devlsy,0.26,0.951,6,-7.18,1,0.0864,0.000285,0.738,0.185,0.1669999999999999,128.918,3.0
6SQCL8pn9elMeO8pKmH3t3,"Christus am Ölberge, Op. 85: No. 9, Willkommen Tod!","Ludwig van Beethoven', 'Jussi Myllys', 'Turku Philharmonic Orchestra', 'Leif Segerstam",0.304,0.0172,5,-27.79300000000001,1,0.0475,0.941,0.0,0.1989999999999999,0.192,87.95200000000001,4.0
09oLwrxgIjmB0vjpZEfG2O,"Les Illuminations, Op. 18: VI. Marine","English Chamber Orchestra', 'Elisabeth Söderström",0.419,0.162,9,-11.777,1,0.0498,0.932,0.0,0.259,0.205,137.626,4.0
7wZILlUBMZHfCeRTYwOySD,First Love,"BCee', 'Charlotte Haining",0.836,0.963,0,-5.492999999999999,1,0.0528,0.00432,0.0215,0.104,0.863,130.014,4.0
02uk92RbNu7K5ql9pCJgyj,The Act of Leaving,Mother Dynamite,0.276,0.53,2,-5.962999999999999,1,0.0294,0.00569,3.11e-06,0.113,0.288,99.925,3.0
5Xm8a3NwQVrwdgICCAMW0t,"Vier Kleine Klavierstucke, III. Moderato","Robert Jordan, Pianist",0.415,0.0721,10,-17.186,0,0.0491,0.993,0.875,0.1119999999999999,0.0564,62.346,4.0
2WPJ0qss8xttaFyzVACHtn,All Fall Down,Typsy Panthre,0.5379999999999999,0.6990000000000001,9,-4.886,1,0.0259,0.0013,0.0198,0.259,0.688,156.126,4.0
3HuPNeZC71dF7UF6i6vijQ,A Mediocre Saint,The Lost Revival,0.362,0.473,5,-10.598,1,0.0302,0.0685,0.1119999999999999,0.0964,0.294,111.662,3.0
5APRYlI7je2B4TlxQ4IEgC,Shobharock,Trilok Gurtu,0.5870000000000001,0.728,11,-11.015,1,0.0615,0.355,0.862,0.0845,0.415,120.892,4.0
1yDUXeJypOu9xN8FyPeL2f,Sand Of History,Tribal Machine,0.1669999999999999,0.984,5,-6.068,1,0.126,0.206,0.623,0.098,0.1009999999999999,85.03299999999999,4.0
5yrCGjW090djqLzuCKUNvJ,"Aveu passionné in E Minor, TH 148","Pyotr Ilyich Tchaikovsky', 'Lance Coburn",0.387,0.03,4,-24.769,0,0.0634,0.995,0.851,0.0778,0.047,86.417,3.0
6FG1BWm0KtxoswHWDhugeq,Sound of Drums,Alice on the roof,0.614,0.447,1,-11.390999999999998,1,0.0356,0.892,0.0896,0.158,0.215,147.009,4.0
6opkjQoeC57K5EDizdcikQ,What Can I Say,Beldina,0.64,0.636,2,-9.751,0,0.0585,0.316,0.0,0.138,0.355,98.021,4.0
0B2LZhU4bX3gDE38gbKAOa,Follow My Heart,Big Dee Irwin,0.4589999999999999,0.5660000000000001,1,-6.199,0,0.0276,0.5329999999999999,0.0,0.272,0.594,95.304,4.0
69BQKgPMjSF1VMdnWgWd27,Miss Heartbreaker,The Ascots,0.5660000000000001,0.424,2,-10.18,1,0.0333,0.0341,0.65,0.337,0.486,131.64600000000002,4.0
6prcnLMTKrcHzvp4XwUnUj,Moneytalks - Live - 1991,AC/DC,0.476,0.954,7,-4.337,1,0.0585,0.0004219999999999,0.883,0.958,0.485,122.274,4.0
2rVhfPUirkRLstVr5eYtaJ,The Donkeys of Harmison Crevice,Ivan Rosenberg and Billy Cardine,0.643,0.51,0,-11.128,0,0.0279,0.7120000000000001,0.93,0.135,0.6990000000000001,119.93,4.0
4ysx8qOHxa6LomWOktaluw,"Ich hoffe, es geht dir gut (feat. Bizzy Montana)","Bushido', 'Bizzy Montana",0.757,0.8809999999999999,10,-4.515,1,0.3720000000000001,0.243,0.0,0.119,0.669,91.961,4.0
5LQvRkxFArdV9ypA49DKV6,Gangsta Home,Lil Sin,0.794,0.352,8,-8.561,1,0.201,0.0717,1.24e-05,0.107,0.634,80.027,4.0
3qcfB1GQ8sGeDYLQu2v7qe,Quando Tu,Circle Music,0.65,0.34,0,-10.758,1,0.0293,0.913,0.0,0.113,0.6759999999999999,115.99,4.0
3s9NfEYVmYGDUWjF6na39O,Positions of Strength,Heiruspecs,0.648,0.56,10,-7.728,0,0.417,0.373,0.000147,0.3779999999999999,0.526,94.751,4.0
5DQPgMARQBhebMSfkONYnS,The Single Life,The Brixton Riot,0.625,0.799,9,-5.33,1,0.0279,0.0172,9.65e-06,0.106,0.7809999999999999,100.653,4.0
5Yu2bToHMaZMqI1BNXZ9oV,First Steps,Trevor Alan Gomes,0.395,0.145,4,-21.785,0,0.0505,0.989,0.867,0.0964,0.0877,87.344,4.0
6pZpiHvPK8vz3mvvwyqkNO,Hazel's Hoedown,"Clampitt, Gaddis & Buck",0.484,0.675,2,-8.609,1,0.0312,0.396,0.988,0.309,0.966,145.091,4.0
5LQ3WIOGDOcnxNHU12xPK7,Material Girl Blues,Chris Cain,0.562,0.505,4,-12.198,0,0.0437,0.596,0.102,0.355,0.645,133.562,3.0
0ikWhs4kiEKlBXJLIjz0wm,Peachful,John McNeil,0.486,0.25,1,-16.979,1,0.0801,0.851,0.7240000000000001,0.0961,0.47,145.284,4.0
793KGq6YVMfBdg8YVnCHrb,Naked Eye Astronomy,Freedom Of Assembly,0.325,0.0471,3,-30.552,1,0.043,0.7609999999999999,0.447,0.106,0.0532,78.417,3.0
05uGT1mAHwo8L1UCd3NicM,Kite Runner,Soft Machine Legacy,0.42,0.669,4,-9.772,1,0.0929,0.141,0.444,0.887,0.419,100.62,4.0
3kLTQCgqLxIgrCw0aR49z8,Wastrel - Alternative Version,Omnium Gatherum,0.379,0.955,9,-5.267,0,0.0552,0.000208,0.0414,0.25,0.3989999999999999,100.053,4.0
6Ro8dGgMZUfOZkERBiTdzy,Dream Date,Ocean Grove,0.591,0.715,5,-4.667,1,0.0529,0.00146,0.00109,0.122,0.433,132.982,4.0
1stOy8piJWmN12vn1aTeSb,Imprecise Exactitudes,"Conspiracy for Positivity', 'Radam Schwartz', 'James Gibbs III', 'Anthony Ware', 'Joe Brown Jr.', 'Ryan Clackner",0.428,0.447,7,-10.383,0,0.0376,0.79,0.431,0.0803,0.213,108.817,4.0
2hZfJgqA6l8X3XIBhBsTIO,Beneath a Red X,Collins,0.69,0.763,5,-10.284,1,0.0436,0.00919,0.8859999999999999,0.0761,0.397,123.019,4.0
2FnC5C4OvteKJsM88RN758,"Safe, Vol. 2","The Almighty Kid', 'Pyrit",0.616,0.677,2,-11.058,1,0.0341,0.00233,0.7390000000000001,0.0796,0.108,120.003,5.0
1OIvNSedND38AjHwXSnDPz,Plans,Monument Valley,0.302,0.209,9,-13.485,1,0.0478,0.847,0.0021899999999999,0.11,0.175,80.49600000000002,5.0
54U2V3cpBgsPqLGtKdsdAw,Violin Sonata No. 6 in B Minor: II. Legerement,"Jean-Féry Rebel', 'Sabine Stoffer', 'Tore Eketorp', 'Christian Kjos",0.282,0.203,10,-17.073,0,0.0547,0.736,2.53e-05,0.0872,0.552,122.506,4.0
6kM8G0g2uIBrDFGXwgK4E6,Tell Me To Do Right,Mississippi Sheiks,0.542,0.287,9,-11.687,1,0.0404,0.828,0.0,0.0291,0.574,85.26899999999998,4.0
49wFN4puLqNIzd2ZHnn2n7,Outstrider,Abbath,0.2339999999999999,0.946,1,-5.437,1,0.0722,9.45e-05,0.8370000000000001,0.0925,0.0622,128.03799999999998,4.0
1TFRdEaqsCt0BmVS7zlBjy,Everything Is Falling Apart,Teenage Fanclub,0.501,0.636,2,-11.08,1,0.0325,0.0243,0.00851,0.0999,0.413,125.223,4.0
1kZcKWHLLqQ54cXVlX3Gjd,After You’ve Gone,Wes Montgomery,0.4270000000000001,0.535,3,-8.772,1,0.0556,0.8190000000000001,0.894,0.178,0.743,75.377,4.0
0gHEP19BVctzqgmMoXDTi7,Ralph's New Blues,Wes Montgomery,0.5710000000000001,0.4379999999999999,0,-11.812,0,0.113,0.931,0.0988,0.1169999999999999,0.574,77.391,4.0
26QorENJ5dVt4FoEsOLRBg,Robbins’ Nest,Wes Montgomery,0.479,0.62,4,-12.039,0,0.05,0.98,0.877,0.107,0.645,81.22399999999998,4.0
5GN3Gqv9c2kOKzZdG2SAvs,Love for Sale,Wes Montgomery,0.4270000000000001,0.586,10,-8.698,0,0.0499,0.7290000000000001,0.00379,0.0889,0.823,147.879,4.0
1ImLfk7oGfKZcVfWT7L4Qn,I Want You,Creminolima,0.643,0.55,9,-8.302,0,0.0237,0.1939999999999999,0.695,0.1369999999999999,0.246,82.008,4.0
65c5z3RqUkDLF8geEiZsg7,Trumpeter Landfrey…,Pearls Before Swine,0.7140000000000001,0.581,4,-17.158,1,0.946,0.982,0.000327,0.107,0.392,107.478,5.0
75FpbthrwQmzHlBJLuGdC7,Call You Mine (feat. Bebe Rexha) - Keanu Silva Remix,"The Chainsmokers', 'Bebe Rexha', 'Keanu Silva",0.718,0.93,7,-3.778,1,0.1009999999999999,0.0287,9.43e-06,0.204,0.278,121.956,4.0
09w8J55T0RXoOX9vPoHomy,ILAGALA,Hubert von Goisern,0.242,0.218,1,-30.733,1,0.857,0.0966,0.2289999999999999,0.1939999999999999,0.0714,88.21700000000001,4.0
43ye5PjwHIUNQZqc2NyAhc,Time? Astonishing! Intro (Instrumental) - Inst.,L'Orange,0.562,0.75,7,-15.122,0,0.103,0.0711,0.0516,0.2289999999999999,0.304,99.036,4.0
5z6eGdYQNtmsJflaziuPx1,Almost Killed You,Marshall Okell,0.357,0.632,4,-8.074,0,0.0387,0.207,0.00349,0.104,0.476,124.827,4.0
2dg0NmjUl1AJ7AxbKcSkXF,Sunny Side of the Mountain,Buddy Spicher,0.6459999999999999,0.491,9,-12.558,1,0.0371,0.687,0.765,0.0553,0.952,113.301,4.0
0OOU5s1V7sgZQgnjZj2K5b,Surrender,Pickin' On Series,0.7120000000000001,0.62,0,-7.782999999999999,1,0.0311,0.535,9.66e-05,0.0885,0.589,133.933,4.0
1uBI2OJaTmSVAzAFz5t5d2,Natsu no Maho (ga tokerutoki mix),Sayonara Ponytail,0.69,0.4970000000000001,8,-7.258999999999999,1,0.0418,0.674,0.00141,0.131,0.4679999999999999,78.992,4.0
4AQQX72vH9w1Up1LwqttVF,"In the Blue Glow of Dawn, Pt. 3",Hypno5e,0.44,0.623,0,-8.095,0,0.042,0.00692,0.000161,0.13,0.1689999999999999,170.083,3.0
1LCgehdvJ91SgSRuI7Ez90,VERY ALONE,Zaia,0.928,0.5589999999999999,2,-12.164,1,0.0395,0.15,0.0401,0.0963,0.962,103.017,4.0
3YaYuoxvDStjlUCHgz1MjU,We Can Make It! (Opening Credits),Adé Hakim,0.575,0.72,2,-10.119,1,0.171,0.325,0.0465,0.273,0.341,103.88,4.0
2O5vZ8eC2FamnHqubrVUft,You Gotta Burn,Dwarves,0.373,0.89,4,-6.966,0,0.0642,0.00103,1.01e-06,0.105,0.4539999999999999,128.029,3.0
5nrBEErVOHzdrdkDWyXo3K,Illuminati,God Dethroned,0.238,0.919,2,-4.789,1,0.0528,2.18e-05,0.0089,0.153,0.364,140.099,4.0
4QOBrkG4BRSdDQrQD18M76,Солнышко,ATL,0.752,0.816,8,-6.66,1,0.198,0.337,0.0133,0.115,0.8170000000000001,146.032,4.0
2v3sPOCHJd76JDJKf1I2nb,Santa Baby,Michael Bublé,0.644,0.0877,9,-12.871,0,0.0373,0.907,9.45e-05,0.102,0.359,76.054,4.0
1JxHDyiS8ofjXecUiO3DLU,Down the Old Plank Road,Grandpa Jones,0.715,0.804,9,-8.003,1,0.0347,0.7070000000000001,0.0162,0.21,0.969,130.613,4.0
6gKJCd9tbRvx2UaX2G3K3t,Got You,Sunset Neon,0.63,0.938,1,-4.692,1,0.0864,0.00115,0.00104,0.203,0.735,118.014,4.0
61lRvfHeyW2dOxQnT5elk3,Ike Everly's Rag,"Merle Travis', 'Joe Maphis",0.53,0.58,9,-8.328,1,0.03,0.1169999999999999,0.855,0.302,0.861,123.744,4.0
3C0WLjS3rQIATBbkCsnf3R,Antelope,Tom Dennison,0.421,0.395,7,-18.32,0,0.0342,0.7809999999999999,0.946,0.125,0.6659999999999999,110.263,4.0
2l2NIJv7W0APc1vgnxP7Hb,Shelf,Caleb Hinz,0.882,0.302,5,-13.772,1,0.0489,0.596,0.0046,0.113,0.627,107.942,3.0
2B2mYqtEek8B9L88HjNcNE,Юрий Гагарин,Anacondaz,0.737,0.611,5,-7.659,0,0.306,0.23,0.0,0.118,0.7070000000000001,89.84200000000001,4.0
2rbPCUXsEuE5QMFNbQYwC3,Taking Over,Symphonika,0.421,0.627,4,-11.835,1,0.0786,0.00263,0.000361,0.198,0.298,129.971,4.0
6DuzpTkUx9qDZorU55iopN,(Calling Out) Tonight,Symphonika,0.361,0.565,2,-9.022,0,0.0325,0.183,0.0,0.0905,0.159,84.97,4.0
3Td8urgUONvQrzovRNzuSN,"Sleep, What's That?",Crimpshrine,0.375,0.973,8,-3.519,0,0.0875,0.0782,0.132,0.0884,0.754,101.995,4.0
7qdNdl3GTiYINejD5quHoG,Alone,Wee,0.431,0.605,9,-9.0,0,0.0436,0.518,0.000106,0.0903,0.382,122.611,4.0
3ish8MVLwTjIPjGeRr3pOc,Clear Light,Fire-Toolz,0.2239999999999999,0.65,1,-10.315,1,0.188,0.0141,0.3929999999999999,0.1669999999999999,0.106,72.633,4.0
0VpDBqo8XfTCEgctk8C5dq,The Warm-Body (A Blessing & Removal),Fire-Toolz,0.407,0.411,9,-12.967,1,0.0626,0.244,0.156,0.352,0.182,114.033,4.0
7zFxdrJBglQW0zXSUBuTZd,Electrocution,Automatic,0.722,0.725,10,-6.5760000000000005,0,0.0413,0.145,0.196,0.1369999999999999,0.198,114.076,4.0
7hUSEMXmxxcfidmM5CdcNr,Million,Kojo Funds,0.534,0.6679999999999999,1,-5.129,0,0.349,0.128,0.0,0.905,0.679,95.112,4.0
1HRH9JWhWG1ZCnz3FV1lS6,Pull,Caroline Peyton,0.516,0.462,7,-10.921,1,0.0326,0.863,0.00203,0.489,0.672,90.045,4.0
5TuhKvCNn2SJ6U2446QjJB,"Don't Look Down, Pollyanna",Steve Forbert,0.614,0.317,5,-14.867,1,0.0382,0.762,0.000181,0.11,0.409,103.978,4.0
33TYMg6F3BKyceiytShheA,#Blessed,Miss Cherry Delight,0.6809999999999999,0.8370000000000001,1,-4.218,1,0.0364,0.0234,1.97e-05,0.0927,0.78,114.947,4.0
0tnnWEeThAUDLh62BnQKRU,So Sorry,Pitbull,0.6659999999999999,0.8,7,-6.57,1,0.102,0.0252,5.13e-06,0.0851,0.439,106.981,4.0
0PuYnuIiYp9hEAnOCQhD3Y,Soul Couldn't Be Contented,The Inspirational Souls,0.342,0.36,6,-7.737999999999999,1,0.0281,0.366,2.9600000000000005e-05,0.0967,0.244,97.95,3.0
53Jjmj7pIqT5o8MuvwQjrx,Grapefruit - Jucyfruit,Pickin' On Jimmy Buffet,0.767,0.307,0,-13.013,1,0.0556,0.428,0.8290000000000001,0.0834,0.76,132.981,4.0
4xpJZL9T8PwNt17vHuKxq5,Still Frame,Lusine,0.1169999999999999,0.0757,2,-26.121,1,0.0457,0.991,0.997,0.0839,0.0165,149.882,4.0
7yPPRTA9k4t7U3BxoIlLRz,"Concerto No. 2 in B-Flat Major for Piano and Orchestra, Op. 19: I. Allegro con brio - Instrumental","George Szell', 'Cleveland Orchestra', 'Leon Fleisher",0.331,0.121,10,-22.638,1,0.039,0.985,0.833,0.135,0.23,151.872,4.0
4WHMiUT4TJ9gjzo626NyY0,Violin Concerto No. 8 in G Major: II. Adagio,"Johann Ernst', 'Anne Schumann', 'Fürsten-Musik",0.13,0.0617,3,-18.467,0,0.0523,0.7709999999999999,0.0172,0.12,0.0595,175.803,3.0
1vO2N0soJwo9r7Lvgk5fw3,Jak hasnuć zory…,Raven Throne,0.361,0.695,1,-6.437,1,0.0394,1.25e-06,0.5920000000000001,0.3339999999999999,0.3229999999999999,139.974,4.0
5wzfvjsZvzd06i4TUAa7sQ,Grace,Don Slepian,0.411,0.1669999999999999,0,-16.174,1,0.0298,0.932,0.94,0.0894,0.0632,104.692,4.0
2de3GUpjth9EMGu3jNj17r,All the Small Things,"Scary Pockets', 'Casey Abrams",0.846,0.503,0,-8.501,1,0.1369999999999999,0.32,0.00629,0.1639999999999999,0.858,135.10299999999998,4.0
3y42AEB1v8LOhbQcKKGUM3,Карма,Anacondaz,0.667,0.8540000000000001,1,-4.016,1,0.203,0.371,0.0,0.0506,0.963,95.846,4.0
6GH6eiGgM12VbG0hcU7q71,Ginsberg at the End,Sean Kiely,0.6679999999999999,0.287,5,-13.491,1,0.0295,0.7979999999999999,0.0167,0.103,0.289,76.058,4.0
5MzbbEAmnPVGDc3VfrJHxP,"Desperado - Live at Television Center Studios, Hollywood, CA 4/24/1980",Linda Ronstadt,0.412,0.127,11,-19.033,1,0.0593,0.894,3.16e-06,0.967,0.48,117.449,4.0
6QwgWOcbOEp3Zs93amxGNE,Death Leaves an Echo,Slow Attack Ensemble,0.288,0.0461,11,-17.04,0,0.0652,0.991,0.901,0.0722,0.0387,73.149,1.0
4kgltPg9zxskl1kzEEwl6S,Me.TV (feat. Bobby Gillespie),"Never Not Nothing', 'Bobby Gillespie",0.507,0.8029999999999999,6,-6.555,0,0.0606,0.00212,0.5710000000000001,0.507,0.312,140.047,4.0
7ote8K2yLoTbvOC9tK7S2V,Don't Ask Me No Questions,Pickin' On Series,0.494,0.66,7,-8.07,1,0.0283,0.18,0.6970000000000001,0.314,0.917,143.172,4.0
0dmgF1EyKvSda2k4yRh9jc,A Snake of June (Monochrome),∆aimon,0.503,0.519,10,-9.101,1,0.0412,0.7240000000000001,0.883,0.159,0.0844,115.008,4.0
